province,latitude,longitude,source,source_status,collected_at,date,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,wind_speed_10m
Binh Phuoc,11.7512,106.7235,forecast,public_open_meteo_api,2026-05-17T19:30:45.898359+00:00,2026-05-18 17:00:00+07:00,25.45,98.23114,3.8,1.0999999,81.0,12.257194
Binh Phuoc,11.7512,106.7235,forecast,public_open_meteo_api,2026-05-17T19:30:45.898359+00:00,2026-05-18 18:00:00+07:00,25.15,98.22726,1.3,1.1999999,80.0,9.904906
Binh Phuoc,11.7512,106.7235,forecast,public_open_meteo_api,2026-05-17T19:30:45.898359+00:00,2026-05-18 19:00:00+07:00,25.25,97.93597,0.5,0.5,53.0,5.5450516
Binh Phuoc,11.7512,106.7235,forecast,public_open_meteo_api,2026-05-17T19:30:45.898359+00:00,2026-05-18 20:00:00+07:00,25.15,98.520775,0.4,0.4,51.0,3.644722
Binh Phuoc,11.7512,106.7235,forecast,public_open_meteo_api,2026-05-17T19:30:45.898359+00:00,2026-05-18 21:00:00+07:00,25.15,98.22726,0.2,0.2,51.0,6.248359
Binh Phuoc,11.7512,106.7235,forecast,public_open_meteo_api,2026-05-17T19:30:45.898359+00:00,2026-05-18 22:00:00+07:00,25.05,98.22595,0.0,0.0,3.0,9.085988
Binh Phuoc,11.7512,106.7235,forecast,public_open_meteo_api,2026-05-17T19:30:45.898359+00:00,2026-05-18 23:00:00+07:00,24.9,98.22398,0.0,0.0,3.0,9.0
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 00:00:00+07:00,26.75,92.875854,0.0,0.0,3.0,5.4744864
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 01:00:00+07:00,26.65,92.59511,0.0,0.0,3.0,4.6834598
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 02:00:00+07:00,26.85,90.15996,0.0,0.0,3.0,5.1197267
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 03:00:00+07:00,26.9,89.361115,0.0,0.0,3.0,4.379589
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 04:00:00+07:00,26.8,90.695206,0.0,0.0,3.0,2.4482648
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 05:00:00+07:00,26.8,92.32836,0.0,0.0,3.0,3.6179552
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 06:00:00+07:00,26.2,93.124985,0.7,0.39999998,53.0,5.223103
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 07:00:00+07:00,27.3,85.73827,0.1,0.1,51.0,1.9134263
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 08:00:00+07:00,29.45,74.31633,0.0,0.0,3.0,1.9134263
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 09:00:00+07:00,30.5,69.13086,0.1,0.0,51.0,5.720489
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 10:00:00+07:00,31.45,63.92913,0.3,0.20000002,51.0,11.341428
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 11:00:00+07:00,32.3,60.739323,0.2,0.2,51.0,14.224556
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 12:00:00+07:00,32.35,61.855618,0.2,0.1,51.0,17.468348
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 13:00:00+07:00,32.15,65.62674,0.5,0.099999994,53.0,17.163355
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 14:00:00+07:00,31.9,66.960434,0.0,0.0,3.0,17.935081
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 15:00:00+07:00,31.55,67.897285,0.0,0.0,3.0,17.33429
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 16:00:00+07:00,31.1,68.421234,0.2,0.0,51.0,17.640919
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 17:00:00+07:00,30.55,69.97378,0.1,0.1,51.0,16.423458
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 18:00:00+07:00,29.5,74.32452,0.2,0.1,51.0,13.441071
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 19:00:00+07:00,26.7,89.881,1.1,0.70000005,55.0,12.688404
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 20:00:00+07:00,26.85,90.42885,0.1,0.1,51.0,7.9526596
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 21:00:00+07:00,26.9,91.24299,0.0,0.0,3.0,4.514377
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 22:00:00+07:00,26.75,91.77818,0.0,0.0,3.0,4.5
Binh Thuan,10.9333,108.1,forecast,public_open_meteo_api,2026-05-17T19:32:08.494971+00:00,2026-05-18 23:00:00+07:00,26.85,89.0912,0.0,0.0,3.0,3.096837
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 00:00:00+07:00,27.8,84.01589,0.1,0.0,51.0,9.335737
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 01:00:00+07:00,26.35,90.93675,1.5,0.29999995,80.0,15.661035
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 02:00:00+07:00,25.55,94.77922,0.1,0.1,51.0,7.9383874
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 03:00:00+07:00,25.4,95.91385,0.0,0.0,2.0,2.4149535
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 04:00:00+07:00,25.65,96.207726,0.0,0.0,1.0,2.8001428
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 05:00:00+07:00,25.9,95.0754,0.0,0.0,1.0,2.19718
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 06:00:00+07:00,26.3,94.52613,0.0,0.0,1.0,3.244996
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 07:00:00+07:00,27.65,89.94847,0.1,0.1,51.0,4.724786
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 08:00:00+07:00,27.7,85.77743,0.5,0.19999999,53.0,18.57143
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 09:00:00+07:00,28.7,79.96645,0.4,0.4,51.0,13.690654
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 10:00:00+07:00,30.45,73.59818,0.1,0.1,51.0,13.350371
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 11:00:00+07:00,31.85,66.35388,0.1,0.0,51.0,15.677576
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 12:00:00+07:00,32.05,65.99915,0.4,0.2,51.0,15.745627
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 13:00:00+07:00,32.2,65.05198,0.2,0.1,51.0,16.21699
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 14:00:00+07:00,32.3,61.28979,0.8,0.3,53.0,15.725037
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 15:00:00+07:00,31.4,65.08176,0.7,0.29999998,53.0,15.111424
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 16:00:00+07:00,30.35,70.56822,0.6,0.100000024,53.0,16.293728
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 17:00:00+07:00,30.3,70.98301,0.2,0.2,51.0,13.229694
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 18:00:00+07:00,29.35,75.42059,0.0,0.0,2.0,11.39842
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 19:00:00+07:00,28.7,79.017166,0.0,0.0,1.0,6.341009
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 20:00:00+07:00,28.3,81.11685,0.0,0.0,2.0,8.65873
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 21:00:00+07:00,27.95,84.53449,0.0,0.0,2.0,9.059205
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 22:00:00+07:00,27.1,88.84534,0.1,0.1,51.0,9.172938
Ca Mau,9.1768,105.1524,forecast,public_open_meteo_api,2026-05-17T19:32:08.500192+00:00,2026-05-18 23:00:00+07:00,26.8,90.96565,0.0,0.0,3.0,3.693291
Can Tho,10.0452,105.7469,forecast,public_open_meteo_api,2026-05-17T19:32:08.505598+00:00,2026-05-18 00:00:00+07:00,27.45,87.040985,0.0,0.0,2.0,8.490582
Can Tho,10.0452,105.7469,forecast,public_open_meteo_api,2026-05-17T19:32:08.505598+00:00,2026-05-18 01:00:00+07:00,27.3,87.80919,0.0,0.0,2.0,8.0599
Can Tho,10.0452,105.7469,forecast,public_open_meteo_api,2026-05-17T19:32:08.505598+00:00,2026-05-18 02:00:00+07:00,27.2,87.27854,0.1,0.0,51.0,11.892265
