dataset_id,duong_dan,loai_du_lieu,do_tin_cay,quality_score,freshness_score,coverage_score,completeness_score,operational_readiness
economic_action_recommendations_035626Z,datasets/gold/archive/2026-05-31/economic_action_recommendations_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_035626Z,datasets/gold/archive/2026-05-31/flight_price_signal_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_035626Z,datasets/gold/archive/2026-05-31/forecast_demand_scores_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_035626Z,datasets/gold/archive/2026-05-31/hotel_price_pressure_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_035626Z,datasets/gold/archive/2026-05-31/kiem_dinh_proxy_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_035626Z,datasets/gold/archive/2026-05-31/kpi_confidence_scores_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_035626Z,datasets/gold/archive/2026-05-31/kpi_scale_catalog_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_035626Z,datasets/gold/archive/2026-05-31/local_spending_poi_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_035626Z,datasets/gold/archive/2026-05-31/national_destination_alerts_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_035626Z,datasets/gold/archive/2026-05-31/news_action_recommendations_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_035626Z,datasets/gold/archive/2026-05-31/news_events_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_035626Z,datasets/gold/archive/2026-05-31/news_risk_signals_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_035626Z,datasets/gold/archive/2026-05-31/proxy_vs_nearrealtime_comparison_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_035626Z,datasets/gold/archive/2026-05-31/redistribution_features_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_035626Z,datasets/gold/archive/2026-05-31/thoi_tiet_hien_tai_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_035626Z,datasets/gold/archive/2026-05-31/ticket_pressure_scores_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_035626Z,datasets/gold/archive/2026-05-31/xep_hang_canh_bao_toan_quoc_035626Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_084651Z,datasets/gold/archive/2026-05-31/attraction_ticket_catalog_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_084651Z,datasets/gold/archive/2026-05-31/danh_sach_diem_den_mo_rong_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_084651Z,datasets/gold/archive/2026-05-31/de_xuat_hieu_qua_kinh_te_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_084651Z,datasets/gold/archive/2026-05-31/du_bao_thoi_tiet_7_ngay_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_084651Z,datasets/gold/archive/2026-05-31/economic_action_recommendations_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_084651Z,datasets/gold/archive/2026-05-31/flight_price_signal_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_084651Z,datasets/gold/archive/2026-05-31/forecast_demand_scores_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_084651Z,datasets/gold/archive/2026-05-31/hotel_price_pressure_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_084651Z,datasets/gold/archive/2026-05-31/kiem_dinh_proxy_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_084651Z,datasets/gold/archive/2026-05-31/kpi_confidence_scores_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_084651Z,datasets/gold/archive/2026-05-31/kpi_scale_catalog_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_084651Z,datasets/gold/archive/2026-05-31/local_spending_poi_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_084651Z,datasets/gold/archive/2026-05-31/national_destination_alerts_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_084651Z,datasets/gold/archive/2026-05-31/news_action_recommendations_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_084651Z,datasets/gold/archive/2026-05-31/news_events_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_084651Z,datasets/gold/archive/2026-05-31/news_risk_signals_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_084651Z,datasets/gold/archive/2026-05-31/proxy_vs_nearrealtime_comparison_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_084651Z,datasets/gold/archive/2026-05-31/redistribution_features_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_084651Z,datasets/gold/archive/2026-05-31/thoi_tiet_hien_tai_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_084651Z,datasets/gold/archive/2026-05-31/ticket_pressure_scores_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_084651Z,datasets/gold/archive/2026-05-31/xep_hang_canh_bao_toan_quoc_084651Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_134632Z,datasets/gold/archive/2026-05-31/attraction_ticket_catalog_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_134632Z,datasets/gold/archive/2026-05-31/danh_sach_diem_den_mo_rong_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_134632Z,datasets/gold/archive/2026-05-31/de_xuat_hieu_qua_kinh_te_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_134632Z,datasets/gold/archive/2026-05-31/du_bao_thoi_tiet_7_ngay_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_134632Z,datasets/gold/archive/2026-05-31/economic_action_recommendations_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_134632Z,datasets/gold/archive/2026-05-31/flight_price_signal_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_134632Z,datasets/gold/archive/2026-05-31/forecast_demand_scores_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_134632Z,datasets/gold/archive/2026-05-31/hotel_price_pressure_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_134632Z,datasets/gold/archive/2026-05-31/kiem_dinh_proxy_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_134632Z,datasets/gold/archive/2026-05-31/kpi_confidence_scores_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_134632Z,datasets/gold/archive/2026-05-31/kpi_scale_catalog_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_134632Z,datasets/gold/archive/2026-05-31/local_spending_poi_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_134632Z,datasets/gold/archive/2026-05-31/national_destination_alerts_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_134632Z,datasets/gold/archive/2026-05-31/news_action_recommendations_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_134632Z,datasets/gold/archive/2026-05-31/news_events_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_134632Z,datasets/gold/archive/2026-05-31/news_risk_signals_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_134632Z,datasets/gold/archive/2026-05-31/proxy_vs_nearrealtime_comparison_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_134632Z,datasets/gold/archive/2026-05-31/redistribution_features_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_134632Z,datasets/gold/archive/2026-05-31/thoi_tiet_hien_tai_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_134632Z,datasets/gold/archive/2026-05-31/ticket_pressure_scores_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_134632Z,datasets/gold/archive/2026-05-31/xep_hang_canh_bao_toan_quoc_134632Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_191851Z,datasets/gold/archive/2026-06-01/attraction_ticket_catalog_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_191851Z,datasets/gold/archive/2026-06-01/danh_sach_diem_den_mo_rong_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_191851Z,datasets/gold/archive/2026-06-01/de_xuat_hieu_qua_kinh_te_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_191851Z,datasets/gold/archive/2026-06-01/du_bao_thoi_tiet_7_ngay_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_191851Z,datasets/gold/archive/2026-06-01/economic_action_recommendations_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_191851Z,datasets/gold/archive/2026-06-01/flight_price_signal_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_191851Z,datasets/gold/archive/2026-06-01/forecast_demand_scores_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_191851Z,datasets/gold/archive/2026-06-01/hotel_price_pressure_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_191851Z,datasets/gold/archive/2026-06-01/kiem_dinh_proxy_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_191851Z,datasets/gold/archive/2026-06-01/kpi_confidence_scores_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_191851Z,datasets/gold/archive/2026-06-01/kpi_scale_catalog_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_191851Z,datasets/gold/archive/2026-06-01/local_spending_poi_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_191851Z,datasets/gold/archive/2026-06-01/national_destination_alerts_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_191851Z,datasets/gold/archive/2026-06-01/news_action_recommendations_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_191851Z,datasets/gold/archive/2026-06-01/news_events_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_191851Z,datasets/gold/archive/2026-06-01/news_risk_signals_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_191851Z,datasets/gold/archive/2026-06-01/proxy_vs_nearrealtime_comparison_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_191851Z,datasets/gold/archive/2026-06-01/redistribution_features_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_191851Z,datasets/gold/archive/2026-06-01/thoi_tiet_hien_tai_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_191851Z,datasets/gold/archive/2026-06-01/ticket_pressure_scores_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_191851Z,datasets/gold/archive/2026-06-01/xep_hang_canh_bao_toan_quoc_191851Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_040937Z,datasets/gold/archive/2026-06-01/attraction_ticket_catalog_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_040937Z,datasets/gold/archive/2026-06-01/danh_sach_diem_den_mo_rong_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_040937Z,datasets/gold/archive/2026-06-01/de_xuat_hieu_qua_kinh_te_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_040937Z,datasets/gold/archive/2026-06-01/du_bao_thoi_tiet_7_ngay_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_040937Z,datasets/gold/archive/2026-06-01/economic_action_recommendations_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_040937Z,datasets/gold/archive/2026-06-01/flight_price_signal_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_040937Z,datasets/gold/archive/2026-06-01/forecast_demand_scores_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_040937Z,datasets/gold/archive/2026-06-01/hotel_price_pressure_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_040937Z,datasets/gold/archive/2026-06-01/kiem_dinh_proxy_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_040937Z,datasets/gold/archive/2026-06-01/kpi_confidence_scores_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_040937Z,datasets/gold/archive/2026-06-01/kpi_scale_catalog_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_040937Z,datasets/gold/archive/2026-06-01/local_spending_poi_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_040937Z,datasets/gold/archive/2026-06-01/national_destination_alerts_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_040937Z,datasets/gold/archive/2026-06-01/news_action_recommendations_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_040937Z,datasets/gold/archive/2026-06-01/news_events_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_040937Z,datasets/gold/archive/2026-06-01/news_risk_signals_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_040937Z,datasets/gold/archive/2026-06-01/proxy_vs_nearrealtime_comparison_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_040937Z,datasets/gold/archive/2026-06-01/redistribution_features_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_040937Z,datasets/gold/archive/2026-06-01/thoi_tiet_hien_tai_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_040937Z,datasets/gold/archive/2026-06-01/ticket_pressure_scores_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_040937Z,datasets/gold/archive/2026-06-01/xep_hang_canh_bao_toan_quoc_040937Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_113616Z,datasets/gold/archive/2026-06-01/attraction_ticket_catalog_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_113616Z,datasets/gold/archive/2026-06-01/danh_sach_diem_den_mo_rong_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_113616Z,datasets/gold/archive/2026-06-01/de_xuat_hieu_qua_kinh_te_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_113616Z,datasets/gold/archive/2026-06-01/du_bao_thoi_tiet_7_ngay_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_113616Z,datasets/gold/archive/2026-06-01/economic_action_recommendations_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_113616Z,datasets/gold/archive/2026-06-01/flight_price_signal_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_113616Z,datasets/gold/archive/2026-06-01/forecast_demand_scores_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_113616Z,datasets/gold/archive/2026-06-01/hotel_price_pressure_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_113616Z,datasets/gold/archive/2026-06-01/kiem_dinh_proxy_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_113616Z,datasets/gold/archive/2026-06-01/kpi_confidence_scores_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_113616Z,datasets/gold/archive/2026-06-01/kpi_scale_catalog_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_113616Z,datasets/gold/archive/2026-06-01/local_spending_poi_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_113616Z,datasets/gold/archive/2026-06-01/national_destination_alerts_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_113616Z,datasets/gold/archive/2026-06-01/news_action_recommendations_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_113616Z,datasets/gold/archive/2026-06-01/news_events_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_113616Z,datasets/gold/archive/2026-06-01/news_risk_signals_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_113616Z,datasets/gold/archive/2026-06-01/proxy_vs_nearrealtime_comparison_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_113616Z,datasets/gold/archive/2026-06-01/redistribution_features_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_113616Z,datasets/gold/archive/2026-06-01/thoi_tiet_hien_tai_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_113616Z,datasets/gold/archive/2026-06-01/ticket_pressure_scores_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_113616Z,datasets/gold/archive/2026-06-01/xep_hang_canh_bao_toan_quoc_113616Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_174055Z,datasets/gold/archive/2026-06-02/attraction_ticket_catalog_174055Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_174055Z,datasets/gold/archive/2026-06-02/danh_sach_diem_den_mo_rong_174055Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_174055Z,datasets/gold/archive/2026-06-02/de_xuat_hieu_qua_kinh_te_174055Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_174055Z,datasets/gold/archive/2026-06-02/du_bao_thoi_tiet_7_ngay_174055Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_174055Z,datasets/gold/archive/2026-06-02/economic_action_recommendations_174055Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_174055Z,datasets/gold/archive/2026-06-02/flight_price_signal_174055Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_174055Z,datasets/gold/archive/2026-06-02/forecast_demand_scores_174055Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
